Time,Time Code,Country Name,Country Code,GDP per capita (current US$) [NY.GDP.PCAP.CD],"Population, total [SP.POP.TOTL]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Access to electricity (% of population) [EG.ELC.ACCS.ZS],Forest area (% of land area) [AG.LND.FRST.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]","Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Individuals using the Internet (% of population) [IT.NET.USER.ZS],Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Arable land (% of land area) [AG.LND.ARBL.ZS],Population growth (annual %) [SP.POP.GROW],"Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Personal remittances, received (% of GDP) [BX.TRF.PWKR.DT.GD.ZS]"
2022,YR2022,Kuwait,KWT,39981.7690981957,4589643,80.5878048780488,100,0.350729517396184,168.35,6.75866704650672,7.6,0.409943823309635,4.26875782,99.7237,30.4702156747961,60.4485945397978,0.448933782267116,5.11318110910574,65.7663289229711,0.0120439357599909
2022,YR2022,Kyrgyz Republic,KGZ,1739.72018344174,6975220,72.0487804878049,99.7,7.04827945776851,106.926,8.96750520041391,15.1,0.451992680624909,4.92258883,82.5991,87.4494462179864,46.3372718307792,6.70690823774765,1.7936545985598,24.1941421977643,26.5775606386275
2022,YR2022,Lao PDR,LAO,2046.40440255621,7559007,68.715,100,71.6052859618717,63.3546,2.70742652643155,36.4,4.69509225789707,2.01825476,62.7001,..,..,5.30329289428076,1.40971670105791,34.1089797342112,1.54993514268783
2022,YR2022,Latvia,LVA,20227.2307431581,1879383,74.2780487804878,100,54.933793990037,115.203,1.80677198008065,2.7,3.20240857817949,7.62168407,91.0301,82.3663370930625,77.4780077659979,21.8062027960791,-0.271369577775699,20.7229871183051,3.40438236283811
2022,YR2022,Lebanon,LBN,3654.35845534878,5744489,78.003,100,14.128054740958,74.0148,-0.621678970663112,15.1,2.50966160641735,5.73500204,82.798,80.0594990196196,34.8287792460469,13.341642228739,0.460053063032864,2.39076209975393,30.6555163782975
2022,YR2022,Lesotho,LSO,1030.12579628833,2286110,56.812,50,1.13702239789196,68.1001,2.38778020186284,57.6,-0.332065080152618,12.65127754,46.5007,95.8675991077489,46.5063823361123,8.93939393939394,1.08048016923391,30.4887412826069,22.6158652653176
2022,YR2022,Liberia,LBR,744.617175237387,5373294,61.934,31.8,78.4563953488372,32.0639,4.80810517290655,53.9,23.9985301015667,13.47386169,21.8966,..,..,5.19102990033223,2.14388170425267,20.6885472727514,17.2389602771066
2022,YR2022,Libya,LBY,5986.63694851258,7223805,74.462,70,0.123327687918433,192.973,-8.25163004105288,8.4,1.62326033379453,4.65005827,88.6412,64.3407611745263,91.9809235078212,0.977528217602328,1.23450447871795,76.8380798647142,..
2022,YR2022,Liechtenstein,LIE,186821.881757157,39493,84.1219512195122,100,41.875,126.307,..,..,..,..,96.4528,..,..,10.8125,0.790598334689517,40.6279720081194,..
2022,YR2022,Lithuania,LTU,25085.784063499,2831639,75.6439024390244,100,35.2036435371542,135.834,2.53752574011534,2.9,3.40588108209325,7.24335003,87.7242,88.8717628567494,86.7798492943433,36.6174685323622,0.824789131191284,25.6398695886222,1.03605141610572
2022,YR2022,Luxembourg,LUX,123719.658915996,653103,82.9463414634147,100,34.4538272103664,139.651,-1.09505351160836,2,-391.555119009248,5.55154753,98.242,189.868713761072,222.308456163103,24.0796128120072,2.01666790212729,9.1137991530042,2.75335179079447
2022,YR2022,"Macao SAR, China",MAC,36909.9564090312,677300,83.0804878048781,100,..,172.245,-19.6093449325728,..,12.8057066056521,..,87.9696,83.690848762294,84.3901737400991,..,-0.764822083825685,9.25192066381316,0.357808992722016
2022,YR2022,Madagascar,MDG,503.514533472879,30437261,63.068,36.1,21.3189737023032,64.7495,4.15609778380812,44.7,3.05272592480406,3.25023246,18.5532,40.0038395384969,30.5432948746184,5.15641113784806,2.48207836172625,23.3568161542995,2.51403030458531
2022,YR2022,Malawi,MWI,604.269751184515,20568728,66.037,14,22.8860840050912,59.6496,0.921115069005936,30.5,1.59888613227793,6.50023508,17.0457,..,..,42.4268137462877,2.567947782963,16.9073435383995,2.1267668015636
2022,YR2022,Malaysia,MYS,11748.0919307944,34695493,75.444,100,57.871678587734,138.208,8.86182187578046,6.7,3.68689336269236,3.90591931,97.3986,69.6552296371211,76.8501886436659,2.51197686805661,1.1977720012836,39.0948343009769,0.396882023362933
2022,YR2022,Maldives,MDV,11786.0091545343,524106,80.76,100,2.73333333333333,136.459,13.8260895306814,5.3,11.8454763227133,9.65276241,83.9119,79.5726448524383,82.6709256667894,13,1.528878337276,9.91860129412384,0.0829967750515171
2022,YR2022,Mali,MLI,969.72220560562,23072640,60.035,53,10.896663634352,112.12,3.5082827896139,59,3.19776684008586,3.67284775,34.3797,35.4947308146533,26.1689671523921,6.83582065088224,3.00942592606239,24.796496641708,4.94767295509674
2022,YR2022,Malta,MLT,36224.2819955817,531113,82.4487804878049,100,1.4375,132.861,4.26931853012293,5,126.084087677368,9.52376747,91.5406,115.004922709663,128.410459632562,24.375,2.47100289980875,11.8960084189782,0.06334096735509
2022,YR2022,Marshall Islands,MHL,6322.82855503156,40077,66.725,100,52.2222222222222,39.7061,-1.11806797853311,24.3,1.0157498026835,11.73604298,64.8023,78.0176795580111,40.8176400947119,2.77777777777778,-3.16808578519291,8.49952644041042,13.5951274664562
2022,YR2022,Mauritania,MRT,1960.35240077424,4875637,68.281,49,0.292896963228874,109.884,6.79600510182286,32,14.6644208551054,4.48389912,34.3001,62.2880913027036,39.737807822992,0.436596487823809,2.92956466448208,29.1375503330515,1.14343949600414
2022,YR2022,Mauritius,MUS,10223.7882316574,1262523,73.5146341463415,100,19.4541812719079,164.309,8.69306675264066,13.8,4.22930927251408,5.82381678,75.5,63.0954531028352,49.4893047706387,37.5563345017526,-0.301401216835277,18.1062281146272,2.12149812430337
2022,YR2022,Mexico,MEX,11402.1410374782,128613117,73.973,100,33.6618740193935,105.713,3.71098893117183,11.1,2.66415918311792,5.72145176,78.6322,45.8808899526489,42.9460448302063,10.580191002855,0.753116988604166,33.1372227138327,4.1908754859514
2022,YR2022,"Micronesia, Fed. Sts.",FSM,3710.12448453257,112114,66.961,85.3,92.1142857142857,19.9886,-2.90586580595669,21.5,..,10.34470272,..,65.9524586166146,21.7488640698477,2.85714285714286,0.438013018270765,5.01864500329626,5.61084578683189
2022,YR2022,Moldova,MDA,5744.29618434435,2528654,71.546,100,11.7548661800487,137.183,-4.60000000000001,13.6,4.03446735088075,6.96505404,76.7412,70.8912121253156,41.2264594544499,56.7518248175182,-2.62110760462091,19.0908218110745,14.0294158168182
2022,YR2022,Monaco,MCO,226052.001905201,38931,85.746,100,0,100.062,11.0469394271752,2.3,..,3.39779735,99.1497,..,..,..,1.04315542231896,12.2757894484929,..
2022,YR2022,Mongolia,MNG,4993.51487463495,3433748,71.9007317073171,100,9.09849695989111,142.809,5.0327096366527,11.6,14.6053065112102,8.85170174,82.1725,71.2665787886548,65.0613511558615,0.728727263388357,1.46704738017187,35.3122175669446,2.32831928767738
2022,YR2022,Montenegro,MNE,9990.20444616996,623591,76.1878048780488,100,61.4869888475836,207.278,6.40668032879275,2.2,14.0062013047765,10.92241859,88.2219,74.3657429805244,51.5328616489687,0.669144981412639,-0.234174139002603,12.9653049670004,13.3253872207854
2022,YR2022,Morocco,MAR,3455.39624023438,37329064,75.161,100,12.9136878781089,141.87,1.52720357976111,16,1.7520598001891,5.68049145,89.9,56.320581289955,44.8118007632888,14.5113036074389,1.00863622672701,25.9113093904963,8.53017095928268
2022,YR2022,Mozambique,MOZ,578.251663751351,32656246,63.011,33.2,46.1193311121849,45.8178,4.36445074432608,46.5,16.0042947069706,8.77717781,18.7913,85.4526356129497,49.8269428040417,7.18482158752766,2.9473431712575,23.2425949902892,0.880109212306658
2022,YR2022,Myanmar,MMR,1158.05005034332,53756787,66.506,73.6,42.846262276495,107.535,4.0374934360085,35.2,1.98946076080719,5.20476246,58.0112,..,..,16.8385248287802,0.690074759264932,38.2471357653023,2.02532247853127
2022,YR2022,Namibia,NAM,4349.79908493314,2889662,64.19,56.2,7.89136270330017,100.558,5.39872476224093,39.7,8.40166893779959,9.29635525,61.1485,58.8040829392834,40.4584718360428,0.971711061715799,2.77600581415178,27.1117255630616,0.648827712131453
2022,YR2022,Nauru,NRU,12896.4341046481,11801,61.93,100,0,87.1706,2.9515183463878,8.8,-5.92409319583358,18.17031097,..,113.66452687421,53.8750427878006,..,0.782649677702407,..,0.603660499742088
2022,YR2022,Nepal,NPL,1385.91066274851,29715436,70.087,91.3,41.5907220090687,133.273,5.6313145568451,24.2,0.717813074577744,6.65589333,53.8878,42.2710106140504,6.70239086589236,12.5831880013952,0.81238557412485,12.1812284731342,53.222151934248
2022,YR2022,Netherlands,NLD,59123.318556487,17700982,81.6146341463415,100,11.0296673596674,115.821,5.00723455159611,3.5,1.47701805979237,10.10068321,92.5197,87.6638626713087,96.4436215813729,29.8188298188298,0.953278922854537,18.6563965305589,0.363880236566379
2022,YR2022,New Caledonia,NCL,33516.363085906,287123,77.698,100,45.8326039387309,91.6764,3.49999999631376,..,7.23562598706021,..,..,..,..,0.326586433260394,0.66709196832953,..,6.45371658177669
2022,YR2022,New Zealand,NZL,48760.0381935936,5117100,81.9585365853658,100,37.719363487904,115.984,3.49638686458842,4.1,3.34262941303518,10.02858067,96.1942,29.4287754464161,24.0473873191656,2.02422999506285,0.11340973410607,19.6044449752619,0.231395224021577
2022,YR2022,Nicaragua,NIC,2322.89053964583,6730654,74.463,86.5,26.6538972910088,104.278,3.55029945613975,10.7,8.23239650343154,8.95364857,49.1307,65.5589039770339,49.8957747358309,12.4896127638358,1.28466010240759,25.9436105960329,20.641434228789
2022,YR2022,Niger,NER,609.745147661683,25311973,60.398,19.5,0.83276229572906,63.3771,11.9000000000277,68.3,6.25880834194363,4.35259724,23.2982,26.4030742164705,26.4030742164705,13.9733164916713,3.25170642220024,18.8885125171682,4.69902875821573
2022,YR2022,Nigeria,NGA,2139.37478476974,223150896,54.079,60.5,23.3871888621716,99.5852,3.25168140827093,61.6,-0.0391267487603444,4.27090406,37.6975,..,..,40.4844252665327,2.09281687128387,30.7755687190103,4.21606007545147
2022,YR2022,North Macedonia,MKD,7606.2375253797,1831712,74.4248780487805,100,39.7101506740682,111.303,2.75888415332967,3.6,6.13067578989693,7.6204114,85.008,93.3619578376736,72.785399542204,16.4948453608247,-0.294481335654044,23.0244680694634,3.27695424528674
2022,YR2022,Northern Mariana Islands,MNP,23785.754590043,46078,78.531,100,52.9565217391304,..,16.6427546628408,..,..,..,..,70.8941605839416,22.2627737226277,0.173913043478261,-1.93650806828242,..,..
2022,YR2022,Norway,NOR,109269.520580298,5457127,82.509756097561,100,33.4795618634529,111.657,3.24622860260932,1.9,2.39446435427431,7.94803333,99,27.1096590646452,55.4998207714937,2.20715403409559,0.898395220610608,49.1288971298146,0.105568628356321
2022,YR2022,Oman,OMN,23223.5829405935,4730226,77.911,100,0.00779030694668821,136.801,7.98570728354278,8.5,6.33830826925262,2.9162159,95.2453,42.4945073677033,63.2505019129513,0.266914378029079,4.98013669293962,59.4852077730217,0.0355127088147278
2022,YR2022,Pakistan,PAK,1538.3228133171,243700667,67.417,95,4.72605334163553,79.1051,4.7781068690358,51.8,0.389980753542853,2.90434051,24.2103,22.4907632059279,10.5405902721041,39.2149232046492,1.74799739792983,20.4125955543613,8.04928811142895
2022,YR2022,Palau,PLW,14392.2011374514,17759,68.922,100,90.3695652173913,135.143,-1.31842716655024,19.5,29.0953010492149,14.28555965,..,74.2743389734619,13.4632230934489,0.652173913043478,-0.135051508906549,11.7731407705511,0.827102352155454
2022,YR2022,Panama,PAN,17332.4360742988,4400773,79.324,95,56.4978579131842,152.062,10.769665870619,11.1,3.2336759460383,8.46561432,77.7041,45.5697392628275,48.1174394920396,7.61660825020221,1.26612423517538,26.4661398264393,0.690122118815207
2022,YR2022,Papua New Guinea,PNG,3102.28968594061,10203169,65.274,19,79.0281764783818,49.1907,5.70758404238197,33,3.76981381554657,2.61825109,23.7315,..,..,0.728702027116548,1.88244961375761,40.279199607031,0.0461891584363272
2022,YR2022,Paraguay,PRY,6205.6259537937,6760464,72.319,100,39.2502935554672,128.088,0.176038366124061,15.6,1.77482468288435,7.73804235,76.2592,39.3685204368162,34.3693845850371,11.517932578424,1.13476871860664,34.2539657600772,1.41178944682975
2022,YR2022,Peru,PER,7350.63034300417,33475438,76.834,96.2,56.238047734375,124.119,2.8090335533015,13.8,4.55221582089149,6.0930872,74.675,28.4651151947746,28.8318607701975,3.06127421875,0.959183909355287,34.9314299156729,1.50805544629239
2022,YR2022,Philippines,PHL,3548.06930572116,113964338,69.472,94.8,24.3430593285709,147.429,7.58098212785563,22.4,2.3475097233369,5.15676308,75.2111,44.042282064966,28.3874015457939,18.7476942683704,0.760479216015364,29.2212399364338,9.40977059288243
2022,YR2022,Poland,POL,18891.213529396,36821749,77.1560975609756,100,31.0594923061845,137.002,5.25545697386036,3.7,6.00626051695503,6.39626455,86.9411,60.6688166147992,62.3525162455456,36.4761998105133,-0.433070695882457,29.1814824967348,1.08739479536256
2022,YR2022,Portugal,PRT,24620.519556875,10434332,81.6317073170732,100,36.154994891142,122.801,6.9858417811997,2.6,5.08368926085172,10.46883011,84.4969,51.882465114233,49.4816821962014,10.1801483752085,0.697256448023043,18.4032430064626,0.631570720766204
2022,YR2022,Puerto Rico (US),PRI,35353.6821570014,3220137,79.427,100,56.0665163472379,120.216,2.95709565499587,..,..,..,87.2918,45.8080684306641,52.4505967392135,5.65952649379932,-1.31345396519316,48.2233975178249,..
2022,YR2022,Qatar,QAT,88701.463352273,2657333,81.857,100,0,162.249,4.18500970982862,5,0.0322850616403459,2.18112326,99.6528,31.6152340257357,68.5984131738821,1.82767624020888,5.90701824957099,65.3488994932063,0.437654896965699
2022,YR2022,Romania,ROU,15557.8826247584,19048502,75.1536585365854,100,30.1158292767733,121.142,3.96530766311717,5.4,3.87290125410084,5.7490139,85.5031,50.2604123933931,43.3611500953615,35.6875869262865,-0.385412679960785,27.3352765482745,2.96311774307304
2022,YR2022,Russian Federation,RUS,15619.6142578125,144236933,72.5456097560976,100,49.7843605035639,168.476,-1.43588213859842,3.9,-1.73680981421063,6.91986275,90.418,15.0624830768008,27.7203033526803,7.42809828740168,-0.352843110363082,32.2301435685138,0.141610832659861
2022,YR2022,Rwanda,RWA,975.469323979541,13651030,67.528,50.6,11.2687474665586,80.5952,8.16120720872912,30.8,2.29121488730003,7.8792119,31.2252,38.667017988674,22.4780615146911,50.2005391163356,2.19046619232976,21.2695312277805,3.56076089315464
2022,YR2022,Samoa,WSM,3869.46639492144,215261,71.55,98.3,57.8093525179856,62.3987,-5.30629089966979,13.1,0.576323080112089,6.3012085,57.3288,52.7167977064992,12.2663826209512,4.06115107913669,0.690847424147793,11.4247607937656,33.6116624207203
2022,YR2022,San Marino,SMR,54264.570495898,33755,85.708,100,16.6666666666667,120.27,7.89844145767604,1.4,4.6890007069979,7.40650225,85.0607,173.023720494097,197.412351319317,33.0833333333333,-1.46164026701119,37.5952017777331,1.19322471582122
2022,YR2022,Sao Tome and Principe,STP,2389.73729784737,226305,69.237,78,52.7708333333333,86.7785,0.168698492216564,9.8,23.436015111899,7.46419811,61.5535,..,..,4.16666666666667,1.93819561963228,4.3554064353605,1.87569313441005
2022,YR2022,Saudi Arabia,SAU,38510.2276211037,32175224,77.31,100,0.454484134921779,149.798,12.0005874752929,5.1,2.1556449627378,4.62462378,100,20.839154879381,35.9850098955522,1.59577287888021,4.41891994509507,53.1237705884733,0.0231657002868662
2022,YR2022,Senegal,SEN,1574.0281059306,17651103,67.788,67.9,41.4904690178154,118.15,3.85043193735768,31.4,10.5411241953817,4.06358385,59.2246,52.9006574275324,26.6991642240508,19.893003687737,2.46764281803509,24.8999790711237,10.4760303181811
2022,YR2022,Serbia,SRB,10022.9688543402,6664449,75.2365853658537,100,32.3858163872042,129.813,2.63098644408841,4.5,6.90481580907467,9.65742779,83.5383,71.1882638323661,60.7493785262136,30.9192531811155,-2.5170575672922,25.2180137295977,8.53950939671764
2022,YR2022,Seychelles,SYC,16836.6721895387,119878,73.7024390243903,100,73.2608695652174,163.43,12.7104688902836,13.3,9.40509377025538,4.2375164,87.0353,99.7052321238143,90.1216033127767,0.326086956521739,..,11.9787643383367,0.540942315591985
2022,YR2022,Sierra Leone,SLE,860.774590932595,8276807,61.275,29.4,34.5721806594625,107.882,5.3135546141915,58,2.03524049526072,7.94752312,19.2287,28.2604802844004,16.7726115326261,21.9451371571072,2.22598462352813,20.7187562701714,4.08689986140758
2022,YR2022,Singapore,SGP,90299.0694637269,5637022,82.8951219512195,100,21.1838440111421,173.005,4.10800021897151,1.8,29.414237864711,4.89702511,95.9539,146.235276967639,186.114290787201,0.779944289693593,3.30862052439523,23.84052179209,..
2022,YR2022,Sint Maarten (Dutch part),SXM,36476.6300833859,42139,76.18,100,10.8823529411765,205.373,9.80000111145777,..,1.11128384508943,..,..,..,..,..,1.35708688873829,..,3.15506537571135
2022,YR2022,Slovak Republic,SVK,21334.6011006572,5431752,76.9658536585366,100,40.05615640599,136.029,0.437359508569173,5,4.16543607751776,7.73064041,89.0677,104.938859089755,98.9901091582711,27.5166389351082,-0.284860959688394,26.534195815207,1.99871759421087
2022,YR2022,Slovenia,SVN,28373.8382265999,2112076,81.2829268292683,100,61.2701922885918,126.459,2.69923874523828,1.9,3.63837227783814,9.60507679,88.9125,92.2369346587529,93.9826603175574,8.89185753163425,0.189424378732817,28.0098304707693,1.29987972906121
2022,YR2022,Solomon Islands,SLB,2005.4139933198,781066,70.409,76,90.0861021793498,62.0735,2.40248143622522,17,2.59958214293393,4.82369328,42.094,51.7491878351403,26.2867431210615,0.821722043586995,2.39378076885188,18.6566988923246,5.18047345741781
2022,YR2022,"Somalia, Fed. Rep.",SOM,573.128092472349,17801897,53.931,48.9,9.28762712404757,49.6801,2.72711429582147,89.9,6.23360293505987,2.62183189,27.6,73.0779725998899,17.6819185644341,1.75343513884018,3.0251275475745,..,20.9913638459398
2022,YR2022,South Africa,ZAF,6523.41097815853,62378410,65.454,86.5,13.9950786833623,160.729,1.91147996033504,24.5,2.27046857469365,8.77086639,75.4556,31.4115525789563,33.3714495540545,9.89209374407505,1.41397227960081,24.9348725792342,0.21450298986945
2022,YR2022,South Sudan,SSD,..,11021177,57.203,8.4,11.3256215087114,48.4888,..,72.6,..,6.76125622,..,..,..,3.789502001804,1.42002025455897,..,..
2022,YR2022,Spain,ESP,30270.2687017458,47786102,83.1341463414634,100,37.1827922798055,123.4,6.17931219966114,2.6,4.52740675341745,9.73828793,94.4855,38.8724320759099,39.7551303881907,23.3945131872425,0.718854879160094,20.930906380107,0.296288573935509
2022,YR2022,Sri Lanka,LKA,3342.63650253855,22181000,77.3,100,34.0559327513741,151.727,-7.34919301306745,5.5,1.19249322228343,4.36269855,48.3,25.1230455575852,21.5595624620967,22.1791141286777,0.112772639779474,29.8058315790625,5.15135988972612
2022,YR2022,St. Kitts and Nevis,KNA,20985.0112160159,46709,70.313,100,42.3076923076923,116.924,10.3424040546025,14.7,5.40171013901326,5.56801701,75.5566,..,..,19.2307692307692,-0.11554263524381,21.6957426950966,3.83226917714272
2022,YR2022,St. Lucia,LCA,13103.8243147472,178781,72.67,100,34.0491803278688,98.6676,20.3884431828414,14.4,2.53264307158678,5.01938295,65.3544,..,..,4.37704918032787,0.144975018605125,8.86594059124188,2.64606338325431
2022,YR2022,St. Martin (French part),MAF,..,28870,80.236,100,24.8,..,..,..,..,..,..,..,..,..,-3.70935422542636,..,..
2022,YR2022,St. Vincent and the Grenadines,VCT,9693.55867833025,102046,71.191,100,73.1794871794872,102.334,3.1108330034352,10.3,6.59514716509223,4.68767738,71.7226,..,..,5.12820512820513,-0.776041417794061,14.6172883881669,8.9600494606505
2022,YR2022,Sudan,SDN,1046.24084472656,49383346,65.695,63.2,9.64400428265525,70.2084,-0.957816591119183,40.3,1.11000421594226,4.61874437,..,1.12767260530269,1.57116183055586,11.2392933618844,2.70189520043666,4.8714017457712,2.90211266882246
2022,YR2022,Suriname,SUR,6084.43876736445,623164,73.254,99,94.5238739770656,149.052,2.40622235601218,15.7,-0.245419018781694,5.91760969,77.6494,..,..,0.311511709631712,0.848956801428746,42.2305173267347,3.90785134019277
2022,YR2022,Sweden,SWE,55296.9371472535,10486941,83.0585365853659,100,68.6996660773915,140.782,1.45928849980044,2,9.31834204985397,10.49857044,95.0097,51.974737140744,53.8802781349213,6.20703201728541,0.68058286829853,24.0248816282995,0.63779019840825
2022,YR2022,Switzerland,CHE,94394.5106803525,8777088,83.6048780487805,100,32.2956707010417,123.971,3.04406102969423,3.5,-1.9380912110037,11.70653343,96.4528,62.3609309845406,76.1397677689787,10.0380287033819,0.829927183900371,24.5433816560689,0.392019935734591
2022,YR2022,Syrian Arab Republic,SYR,1051.67149587463,22462173,72.79,89,2.84267276588793,78.6568,0.732781301861365,19.5,..,4.15098715,..,28.7993412022314,6.81012687776418,23.955780645864,3.78051313340953,12.0009587036365,..
2022,YR2022,Tajikistan,TJK,1052.17949484894,10182222,71.562,100,3.06794437639599,126.161,8.00000033846364,23.1,1.62432287476597,7.62917423,53.1078,49.082387543926,16.3531240454317,6.04366308811874,2.13728529423458,34.702580856427,49.8953124537059
2022,YR2022,Tanzania,TZA,1207.85302734375,64711821,66.879,45.8,50.5836531948521,93.016,4.56600576430955,31.2,1.89728870685569,3.1119566,22.101,19.5897411900311,15.4137105201683,15.2432829081057,2.95046658393064,27.6848111756783,0.928801651738841
2022,YR2022,Thailand,THA,6909.35281815827,71735329,75.291,99.9,38.7578539411615,176.223,2.58037874709827,8.3,2.39179841841837,5.35470581,87.9772,67.485947891463,65.3727641914083,31.0307502593513,0.0111485454856964,35.1217577031461,1.79902603650806
2022,YR2022,Timor-Leste,TLS,2343.24523350389,1369295,67.368,99.7,61.7552118359112,108.158,-20.5415847471733,36.9,-8.42319217915231,14.32454681,34.5102,42.0098681091243,55.6120534416076,7.49831876260928,1.40884587356384,54.5123443416769,5.12418231102754
2022,YR2022,Togo,TGO,898.758154410712,9089738,62.29,57.2,22.1244714101857,72.2148,5.75954251521733,36.9,-2.1213197375223,6.04134083,35.5105,39.8886139342477,25.5991710804409,48.7221915793344,2.35270895960531,20.1411361143218,7.34441216376656
2022,YR2022,Tonga,TON,4933.07466930785,105042,72.635,100,12.4305555555556,61.7258,-2.3098644452046,8.2,0.561880389995766,8.13607597,57.7181,63.7555896484468,11.5596393402516,27.7777777777778,-0.425589151486705,15.5452200860364,41.9416042215336
2022,YR2022,Trinidad and Tobago,TTO,20874.37682915,1365805,73.331,100,44.317738791423,133.632,1.08222233950819,17.6,-3.20410793780266,6.43106365,84.4957,..,..,4.87329434697856,-0.128266918103601,46.0501054590945,0.716812043601807
2022,YR2022,Tunisia,TUN,3708.8481241036,12119334,76.05,100,4.54293254376931,131.875,2.67331821840567,11.5,1.43099166681877,6.96380186,70.5532,64.848784613951,50.9788319964445,18.2241246138002,0.585173208533683,24.6712973914539,6.24388724014609
2022,YR2022,Turkiye,TUR,10674.504157865,84979913,77.591,100,29.2768733027559,103.721,5.53342787492781,8,1.5195369726187,3.70338893,83.4372,42.5859275135465,38.5842021809785,26.2632693632005,0.984586244469359,31.2937674598139,0.0767264751119134
2022,YR2022,Turkmenistan,TKM,8156.35211950774,7230193,69.913,100,8.78215904496414,..,6.19999993621698,32,1.58726125958082,5.37103748,..,12.4845689479753,24.8763820118022,3.42689336709723,1.92922787802207,40.4477669790021,..
2022,YR2022,Turks and Caicos Islands,TCA,31280.5418020808,45847,77.918,99.9,11.0736842105263,..,14.0871234168153,4.1,2.44052271812869,..,..,..,..,1.05263157894737,1.32618037626777,10.0498633655924,..
2022,YR2022,Tuvalu,TUV,5911.32727055301,9992,66.852,100,33.3333333333333,98.8591,0.677309361438304,17.7,0.337639353401454,18.38210106,73.5846,..,..,..,-2.00145390945735,..,4.18355781840829
2022,YR2022,Uganda,UGA,963.067314233497,47312719,67.675,47.1,11.2477114502294,70.1401,4.58802192181773,28.7,6.48067616187326,4.39089251,11.1246,22.4833064937607,12.0219954333331,34.4105326152005,3.00759449042677,26.7661486333726,2.74413888235979
2022,YR2022,Ukraine,UKR,4199.6708984375,41048766,72.658,100,16.7449085260614,120.261,-28.7585842155085,8,0.136428578229067,..,82.6753,51.9513986525203,35.4451153382041,56.8243010010356,-7.61932022603164,18.0108316024427,10.360546734925
2022,YR2022,United Arab Emirates,ARE,49899.0652975197,10074977,80.487,100,4.46775556181357,195.625,7.50969703496445,4.2,4.52260019471922,4.67550945,100,85.1332094135825,103.812252335101,0.709433962264151,5.08834153373914,51.0833289562507,..
2022,YR2022,United Kingdom,GBR,46062.9914079698,67604000,81.0112195121951,100,13.2554871243748,119.834,4.83908517877134,3.9,1.44178892281254,11.05087757,96.2989,35.3133356660075,33.5671944737788,24.9704873310462,0.921336799385098,17.2416550164897,0.127329110558805
2022,YR2022,United States,USA,77860.9112908848,334017321,77.4341463414634,100,33.8669264120375,108.786,2.5123753198332,5.5,1.60299809746593,16.49613953,92.2016,15.2894619130397,11.6022279170372,16.5679749153313,0.575744520494521,18.0835980676354,0.0294652652279532
2022,YR2022,Uruguay,URY,20818.6146091144,3390913,76.468,100,11.8443606444978,139.829,4.48622703072073,5.6,12.4804063396028,8.94532204,89.873,27.6991820910559,33.3316130133263,12.0871328990972,-0.170369337727093,17.7086542108617,0.177304603447649
2022,YR2022,Uzbekistan,UZB,2578.66689394219,34938955,72.147,100,8.49046413042492,105.472,6.00134232203442,13.1,2.94947448385164,7.36325455,83.9,39.5742214971006,23.2670310407511,9.14213483656037,2.00999064709715,31.4813507507112,17.2173418207715
2022,YR2022,Vanuatu,VUT,3292.34108821237,313046,71.302,71.6,36.2838392124692,81.6203,5.18622862422562,14.4,1.03768879308797,4.14742947,45.6747,55.4554630330558,9.64841450079906,1.64068908941756,2.31965082626492,7.54647152830347,19.1944600950786
2022,YR2022,"Venezuela, RB",VEN,..,28213017,72.566,100,52.2949719403662,66.4668,..,21.5,..,4.55047369,..,..,..,2.94767870302137,-0.087895947265923,..,..
2022,YR2022,Viet Nam,VNM,4147.69777213621,99680655,74.502,100,47.203321964464,137.852,8.53750046755788,14.3,4.32947308910883,4.58891582,78.59,89.7334901043249,93.420129043511,21.5455493907711,0.750756665157789,38.4823612398341,3.19268406571154
2022,YR2022,Virgin Islands (U.S.),VIR,44320.909185774,105413,80.319512195122,100,57.7428571428571,91.462,-1.31123206333498,..,..,..,..,108.26198630137,97.3672945205479,2.57142857142857,-0.432595819529278,..,..
2022,YR2022,West Bank and Gaza,PSE,3799.95527015163,5043612,76.662,100,1.68298755186722,76.5666,4.08276027347105,12.3,1.62179695015304,9.73336029,88.6469,63.9586757454802,18.4362526414651,6.95435684647303,2.42553777623863,17.3927108606611,23.9769674621994
2022,YR2022,"Yemen, Rep.",YEM,..,38222876,67.952,76,1.03983180862549,46.4534,..,35.7,..,6.18666697,..,..,..,2.19330643786579,2.87334358526139,..,..
2022,YR2022,Zambia,ZMB,1447.12310138035,20152938,65.279,47.8,59.7769691548178,98.4373,5.21122360356247,32.2,-0.223286755156161,5.25592279,15,29.1033177078897,40.1939977114306,5.11171794078478,2.76365042984169,35.2838210182449,0.834891790615501
